association_id,timestamp,user_email,data_source,query_type,user_msg,chat_id,chat_seq,datasets_names,enable_chart_generation,enable_business_insights,error_message,username,visitTimestamp,userId,userType,domain
17aaae08-e746-4188-8daf-0917c2f98e7d,2025-01-02 15:43:56,kristopher70_17@research.org,database,00_load_from_database_callback,,,,,,,,kristopher70_17@research.org,2025-01-02 15:39:57,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
f337eecc-a41f-4c09-a0a7-45e0b6481ce3,2025-01-02 17:22:48,christine64_34@datarobot.com,file,00_registry_download_callback,,,,,,,,christine64_34@datarobot.com,2025-01-02 17:20:31,1b1a2c1d-af20-4747-9c57-4bbf4dc1b12f,guest,datarobot.com
2e1b23a9-bbed-4090-878f-ff1669db835d,2025-01-02 17:23:35,christine64_34@datarobot.com,file,02_rephrase,顧客IDかアカウントID、重複なものあるか？,25c5c5a0-8a2e-40f2-8eff-b75ef52241ac,2.0,"['Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'LENDING_CLUB_TRANSACTIONS_JP']",True,False,,christine64_34@datarobot.com,2025-01-02 17:20:31,1b1a2c1d-af20-4747-9c57-4bbf4dc1b12f,guest,datarobot.com
2553c368-e398-41ed-935c-e8751a425fd8,2025-01-02 17:23:50,christine64_34@datarobot.com,file,03_generate_code_file,顧客IDかアカウントID、重複なものあるか？,25c5c5a0-8a2e-40f2-8eff-b75ef52241ac,2.0,"['Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'LENDING_CLUB_TRANSACTIONS_JP']",True,False,,christine64_34@datarobot.com,2025-01-02 17:20:31,1b1a2c1d-af20-4747-9c57-4bbf4dc1b12f,guest,datarobot.com
8eeee15e-1a49-43c8-b2bd-6f535c73b7e2,2025-01-02 17:24:55,christine64_34@datarobot.com,catalog,04_generate_run_charts_python_code,顧客IDかアカウントID、重複なものあるか？,25c5c5a0-8a2e-40f2-8eff-b75ef52241ac,2.0,"['Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'LENDING_CLUB_TRANSACTIONS_JP']",True,False,,christine64_34@datarobot.com,2025-01-02 17:20:31,1b1a2c1d-af20-4747-9c57-4bbf4dc1b12f,guest,datarobot.com
f9875df7-f01f-4220-a46a-47e76bfbb8a6,2025-01-02 17:51:16,harrispatrick_53@research.org,file,02_rephrase,employee satisfaction scores?,7bba594f-2bdd-4ae9-9c42-b93d8140f5fc,2.0,"['Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'Customer_Churn_Predict']",False,False,,harrispatrick_53@research.org,2025-01-02 17:43:00,65900fe0-c26f-4ccf-93f5-2fd5efe4964d,guest,research.org
5ab81301-3b49-4f7c-a162-9f42539086c0,2025-01-02 17:52:49,harrispatrick_53@research.org,catalog,04_generate_run_charts_python_code,employee satisfaction scores?,7bba594f-2bdd-4ae9-9c42-b93d8140f5fc,2.0,"['Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'Customer_Churn_Predict']",False,False,,harrispatrick_53@research.org,2025-01-02 17:43:00,65900fe0-c26f-4ccf-93f5-2fd5efe4964d,guest,research.org
b8b792e8-ab1b-4a8f-b0b9-b62db251f9a1,2025-01-02 17:53:22,harrispatrick_53@research.org,file,04_generate_business_analysis,employee satisfaction scores?,7bba594f-2bdd-4ae9-9c42-b93d8140f5fc,2.0,"['Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'Customer_Churn_Predict']",False,False,,harrispatrick_53@research.org,2025-01-02 17:43:00,65900fe0-c26f-4ccf-93f5-2fd5efe4964d,guest,research.org
b1b5175a-e670-4d3d-a776-977f8a3f4ba6,2025-01-03 16:18:39,davidsonroger_87@research.org,database,02_rephrase,show me sales trends,268d70f1-c54e-4232-b75e-fcefbcb2e4d3,2.0,"['Marketing_Campaign_Performance', 'Customer_Churn_Predict', 'LENDING_CLUB_TRANSACTIONS_JP']",False,False,,davidsonroger_87@research.org,2025-01-03 16:08:40,1941c78b-123d-45ad-a090-3d8e6f59207c,creator,research.org
ddd11765-d0d6-46a0-b100-10a681f797f0,2025-01-03 16:19:08,davidsonroger_87@research.org,database,03_generate_code_file,show me sales trends,268d70f1-c54e-4232-b75e-fcefbcb2e4d3,2.0,"['Marketing_Campaign_Performance', 'Customer_Churn_Predict', 'LENDING_CLUB_TRANSACTIONS_JP']",False,False,,davidsonroger_87@research.org,2025-01-03 16:08:40,1941c78b-123d-45ad-a090-3d8e6f59207c,creator,research.org
cb63024b-7a15-4306-9ad2-bfdc7b691298,2025-01-03 16:19:38,davidsonroger_87@research.org,database,02_rephrase,predict customer churn,268d70f1-c54e-4232-b75e-fcefbcb2e4d3,4.0,"['Marketing_Campaign_Performance', 'Customer_Churn_Predict', 'LENDING_CLUB_TRANSACTIONS_JP']",False,False,,davidsonroger_87@research.org,2025-01-03 16:08:40,1941c78b-123d-45ad-a090-3d8e6f59207c,creator,research.org
cb33369c-5d32-436d-8fa8-02ec93f23d26,2025-01-03 16:21:22,davidsonroger_87@research.org,file,00_registry_download_callback,,,,,,,,davidsonroger_87@research.org,2025-01-03 16:08:40,1941c78b-123d-45ad-a090-3d8e6f59207c,creator,research.org
a74395d1-ce4d-4723-bd64-8909c7981aa5,2025-01-03 16:21:40,davidsonroger_87@research.org,catalog,03_generate_code_file,predict customer churn,268d70f1-c54e-4232-b75e-fcefbcb2e4d3,4.0,"['Marketing_Campaign_Performance', 'Customer_Churn_Predict', 'LENDING_CLUB_TRANSACTIONS_JP']",False,False,,davidsonroger_87@research.org,2025-01-03 16:08:40,1941c78b-123d-45ad-a090-3d8e6f59207c,creator,research.org
fa4c1fad-1289-4b83-a0f7-6e8d1a5d435b,2025-01-03 17:07:38,qcarpenter_41@company.com,catalog,02_rephrase,中身教えて,c681c623-48f5-4d06-83b4-2c18a3aa9e4d,2.0,['Marketing_Campaign_Performance'],True,True,,qcarpenter_41@company.com,2025-01-03 16:55:49,d3fd206b-a984-4be0-ae5e-63c0467b90cb,guest,company.com
a46127ec-618a-4011-aa9d-b18c3b571362,2025-01-03 17:08:39,qcarpenter_41@company.com,file,00_load_from_database_callback,,,,,,,,qcarpenter_41@company.com,2025-01-03 16:55:49,d3fd206b-a984-4be0-ae5e-63c0467b90cb,guest,company.com
c257c99c-7495-45d2-99c5-5dfbcdc5c290,2025-01-03 17:10:50,qcarpenter_41@company.com,file,00_registry_download_callback,,,,,,,,qcarpenter_41@company.com,2025-01-03 16:55:49,d3fd206b-a984-4be0-ae5e-63c0467b90cb,guest,company.com
99e5fe65-8278-4eb0-8417-048a816321b4,2025-01-04 08:11:17,ylevine_47@datarobot.com,catalog,02_rephrase,show me sales trends,c392d52d-dbaa-43d4-a3dc-ed513de14ec4,2.0,"['Website_Traffic_Logs', 'LENDING_CLUB_TRANSACTIONS_JP', 'LENDING_CLUB_PROFILE_JP']",True,True,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
d3f43ea7-03f1-4fee-ac7e-240edf14d981,2025-01-04 08:14:14,ylevine_47@datarobot.com,file,00_load_from_database_callback,,,,,,,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
5cba53dc-3804-4d2e-bbbc-46e7d87f9b45,2025-01-04 08:15:35,ylevine_47@datarobot.com,file,00_load_from_database_callback,,,,,,,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
d2990951-8766-4a55-bcdf-a3997cd45b14,2025-01-04 08:16:08,ylevine_47@datarobot.com,database,02_rephrase,summarize marketing results,c392d52d-dbaa-43d4-a3dc-ed513de14ec4,4.0,"['Website_Traffic_Logs', 'LENDING_CLUB_TRANSACTIONS_JP', 'LENDING_CLUB_PROFILE_JP']",True,True,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
56aa7101-5ea7-4f4d-8df4-877f168f28a8,2025-01-04 08:17:51,ylevine_47@datarobot.com,file,03_generate_code_file,summarize marketing results,c392d52d-dbaa-43d4-a3dc-ed513de14ec4,4.0,"['Website_Traffic_Logs', 'LENDING_CLUB_TRANSACTIONS_JP', 'LENDING_CLUB_PROFILE_JP']",True,True,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
86c4977e-2919-4983-9de1-2688c668e096,2025-01-04 08:18:37,ylevine_47@datarobot.com,catalog,04_generate_business_analysis,summarize marketing results,c392d52d-dbaa-43d4-a3dc-ed513de14ec4,4.0,"['Website_Traffic_Logs', 'LENDING_CLUB_TRANSACTIONS_JP', 'LENDING_CLUB_PROFILE_JP']",True,True,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
65f10c7c-03bb-4094-b6cd-cad82429049e,2025-01-04 08:21:04,ylevine_47@datarobot.com,database,00_registry_download_callback,,,,,,,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
f838281b-b548-4a74-966f-d417c51a3f57,2025-01-04 08:22:09,ylevine_47@datarobot.com,database,00_load_from_database_callback,,,,,,,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
77a195d9-8f8f-4d66-b078-953bcdf4699b,2025-01-04 08:22:37,ylevine_47@datarobot.com,catalog,04_generate_business_analysis,summarize marketing results,c392d52d-dbaa-43d4-a3dc-ed513de14ec4,4.0,"['Website_Traffic_Logs', 'LENDING_CLUB_TRANSACTIONS_JP', 'LENDING_CLUB_PROFILE_JP']",True,True,,ylevine_47@datarobot.com,2025-01-04 07:59:39,f5585f37-d696-4f28-b6e6-352ae97d5bb7,guest,datarobot.com
ccd32118-1d39-43c5-a4b4-0a21691f3dd4,2025-01-04 10:30:36,kellerkatherine_34@analytics.corp,catalog,02_rephrase,顧客IDかアカウントID、重複なものあるか？,f4369fd3-ee21-4219-ab1e-6d40d0098d23,2.0,['Sales_Data_Q1'],False,False,,kellerkatherine_34@analytics.corp,2025-01-04 10:26:45,af570e1a-ff5b-4cce-9638-27cfeb46a554,creator,analytics.corp
da9a816c-bae2-4ea5-8979-c2780f3e1607,2025-01-04 10:32:29,kellerkatherine_34@analytics.corp,file,00_registry_download_callback,,,,,,,,kellerkatherine_34@analytics.corp,2025-01-04 10:26:45,af570e1a-ff5b-4cce-9638-27cfeb46a554,creator,analytics.corp
e818119b-978b-4b2d-bcb6-855bd445d4e7,2025-01-04 10:38:34,sandersjillian_79@research.org,database,00_registry_download_callback,,,,,,,,sandersjillian_79@research.org,2025-01-04 10:32:00,e2827a10-0e20-4c87-8251-00756a7811e4,guest,research.org
e96a5eaf-287d-42ed-9129-239dbe7e55c7,2025-01-04 10:40:06,sandersjillian_79@research.org,file,02_rephrase,このデータおかしいところあるか？,806c0dda-3349-4087-a054-5bb6c351de6f,2.0,"['Sales_Data_Q1', 'Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]']",True,False,,sandersjillian_79@research.org,2025-01-04 10:32:00,e2827a10-0e20-4c87-8251-00756a7811e4,guest,research.org
4fe45e3e-75b2-444b-b28c-0d61f2a55374,2025-01-04 10:41:20,sandersjillian_79@research.org,database,00_load_from_database_callback,,,,,,,,sandersjillian_79@research.org,2025-01-04 10:32:00,e2827a10-0e20-4c87-8251-00756a7811e4,guest,research.org
c159b952-266c-47e8-9054-e40c15f964d8,2025-01-04 10:44:18,sandersjillian_79@research.org,file,03_generate_code_file,このデータおかしいところあるか？,806c0dda-3349-4087-a054-5bb6c351de6f,2.0,"['Sales_Data_Q1', 'Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]']",True,False,,sandersjillian_79@research.org,2025-01-04 10:32:00,e2827a10-0e20-4c87-8251-00756a7811e4,guest,research.org
381b3f2c-37c2-408e-b9da-563f3d81d38f,2025-01-04 10:46:16,sandersjillian_79@research.org,file,00_registry_download_callback,,,,,,,,sandersjillian_79@research.org,2025-01-04 10:32:00,e2827a10-0e20-4c87-8251-00756a7811e4,guest,research.org
e08ac30a-5e77-4a04-9658-bece6c2f8c2e,2025-01-04 11:51:27,rosejoan_38@datarobot.com,catalog,02_rephrase,中身教えて,36d82d8a-2ca7-4b74-9428-81c905aaa086,2.0,"['Customer_Churn_Predict', 'コーティング製品ブリードアウトmain_train.csv']",False,False,,rosejoan_38@datarobot.com,2025-01-04 11:46:20,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
0564a514-5347-4acd-8329-a5206aaec986,2025-01-04 11:53:20,rosejoan_38@datarobot.com,database,00_registry_download_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-04 11:46:20,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
ff34723a-aacc-4d7e-9653-23339d03c1f6,2025-01-04 11:55:57,rosejoan_38@datarobot.com,database,00_registry_download_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-04 11:46:20,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
b72e8b81-d344-4fbd-b2a9-fa1a54ec660b,2025-01-04 11:56:40,rosejoan_38@datarobot.com,database,00_registry_download_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-04 11:46:20,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
90292e88-b9be-4186-8589-1364722566d7,2025-01-04 11:59:06,rosejoan_38@datarobot.com,catalog,00_registry_download_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-04 11:46:20,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
02e251c2-a5d7-4997-8302-babad7907fe4,2025-01-04 12:00:36,rosejoan_38@datarobot.com,database,02_rephrase,このデータおかしいところあるか？,36d82d8a-2ca7-4b74-9428-81c905aaa086,4.0,"['Customer_Churn_Predict', 'コーティング製品ブリードアウトmain_train.csv']",False,False,,rosejoan_38@datarobot.com,2025-01-04 11:46:20,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
d92b13c1-a395-43f0-b4e6-8237c4e4d7b6,2025-01-04 15:19:25,kristopher70_17@research.org,database,02_rephrase,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
fd7eb1af-a12b-4975-92ff-4113ca43ef6f,2025-01-04 15:21:05,kristopher70_17@research.org,catalog,03_generate_code_database,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
6fe4ae64-6494-4dca-b984-b582b3024009,2025-01-04 15:22:46,kristopher70_17@research.org,catalog,04_generate_run_charts_python_code,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
42b59983-e1e9-4615-94d6-13b1ec9a57d7,2025-01-04 15:24:32,kristopher70_17@research.org,file,00_registry_download_callback,,,,,,,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
62c6bfaa-0a19-4e09-8a0d-11cadfc92534,2025-01-04 15:27:21,kristopher70_17@research.org,database,03_generate_code_database,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
943d0f65-a8d4-44a0-8255-c0305ccb84bf,2025-01-04 15:29:24,kristopher70_17@research.org,catalog,04_generate_run_charts_python_code,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
4caf9eff-48a9-4a54-bdf4-d62c1d5c7f50,2025-01-04 15:30:24,kristopher70_17@research.org,file,04_generate_run_charts_python_code,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
178a9015-40fc-4b2c-9fba-becb4166e23b,2025-01-04 15:32:51,kristopher70_17@research.org,file,03_generate_code_file,what is the current inventory?,9fbc6309-ca2f-48d7-a043-5d354b4acb8a,2.0,"['Marketing_Campaign_Performance', 'Website_Traffic_Logs']",False,False,,kristopher70_17@research.org,2025-01-04 15:13:44,241d6880-0ca7-4fa4-bea9-a4033eb5a828,creator,research.org
62e4bf1a-7875-4602-92de-91d43b056d2b,2025-01-05 09:33:25,rosejoan_38@datarobot.com,catalog,02_rephrase,一番取引金額大きい顧客は誰？,ca219573-660b-451a-8ef5-a393e38d654d,2.0,"['Website_Traffic_Logs', 'Predictive AI MLOps Starter Retraining Data 02 [ygu-test] [d4208b4]', 'Inventory_Levels_Daily']",False,False,,rosejoan_38@datarobot.com,2025-01-05 09:29:12,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
cd4a1ef7-dff9-4302-bd50-55f2a89915d3,2025-01-05 09:35:38,rosejoan_38@datarobot.com,file,00_registry_download_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-05 09:29:12,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
b6c2e4e6-2f41-468b-adff-db442aeb63bc,2025-01-05 09:38:21,rosejoan_38@datarobot.com,file,00_load_from_database_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-05 09:29:12,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
294f5f84-333b-4eed-8941-c94009f7a49c,2025-01-05 09:39:49,rosejoan_38@datarobot.com,catalog,00_registry_download_callback,,,,,,,,rosejoan_38@datarobot.com,2025-01-05 09:29:12,b6269b9e-fbe5-4b26-b3fd-d92471501a1f,creator,datarobot.com
a395df78-8394-495b-90c8-c660a38f897c,2025-01-05 09:44:21,alyssamorris_10@research.org,catalog,02_rephrase,顧客IDかアカウントID、重複なものあるか？,22580129-0f63-4278-ae9a-04811cd46554,2.0,"['Website_Traffic_Logs', 'Customer_Churn_Predict', 'HR_Employee_Satisfaction']",False,True,,alyssamorris_10@research.org,2025-01-05 09:39:32,2a16d3bb-26e3-4752-bf35-af1413564db1,creator,research.org
a1b991ac-8c32-437e-b103-839ff01878dd,2025-01-05 09:47:05,alyssamorris_10@research.org,catalog,03_generate_code_database,顧客IDかアカウントID、重複なものあるか？,22580129-0f63-4278-ae9a-04811cd46554,2.0,"['Website_Traffic_Logs', 'Customer_Churn_Predict', 'HR_Employee_Satisfaction']",False,True,,alyssamorris_10@research.org,2025-01-05 09:39:32,2a16d3bb-26e3-4752-bf35-af1413564db1,creator,research.org
3bc5428d-24d1-44d0-9a91-b7f4c14939bd,2025-01-05 17:43:27,kellerkatherine_34@analytics.corp,database,02_rephrase,employee satisfaction scores?,451de5d5-44b0-4e5e-9cdf-870e87b0abcf,2.0,['Inventory_Levels_Daily'],True,True,,kellerkatherine_34@analytics.corp,2025-01-05 17:37:24,af570e1a-ff5b-4cce-9638-27cfeb46a554,creator,analytics.corp
65bd490e-6081-40be-b17e-dd43d888d716,2025-01-05 17:45:44,kellerkatherine_34@analytics.corp,catalog,04_generate_business_analysis,employee satisfaction scores?,451de5d5-44b0-4e5e-9cdf-870e87b0abcf,2.0,['Inventory_Levels_Daily'],True,True,,kellerkatherine_34@analytics.corp,2025-01-05 17:37:24,af570e1a-ff5b-4cce-9638-27cfeb46a554,creator,analytics.corp
